ticker,company_name,Current Market Value,Closing Price,Total Volume,% Chg in Price,Net Sales,FE Growth Sales Mean CY 1CY Roll Over -1AW,EBITDA Margin,Net Inc Before Extra & Disc Op,Free Cash Flow,Total Debt% Equity,Price / Earns Ratio,Entrpr Value/ EBITDA,Price /Sales CFY,Number of Insider Purchases (last year),EPS Report Date,FE Price_Tgt Mean ,Option Volume,Put/Call Ratio,Option Open interest,Theor. Imp Vol,Industry,Short Interest,3y BETA Rel to Loc Idx,Local Price 52 Week Low,Local Price 52 Week High,Average Daily Volume,Entrpr Value/ Sales,EV/FCF,1y - Compound Tot Ret,2y - Compound Tot Ret,5y - Compound Tot Ret,10y - Compound Tot Ret,IV Rank,IV Max - 1y,IV Min -1y,Exchng Ticker,Net Sales - 0y ago,Net Sales - 1y ago,Net Sales - 2y ago,Net Sales - 3y ago,Net Sales - 5y ago,Net Sales - 10y ago
CAR,"Avis Budget Group, Inc.","6,141.6",173.9,0.5,1.7,"11,652.0",0.0,45.1,-889.0,"-11,978.0",,,5.6,0.4,0.0,20260218,127.0,"14,231.0",0.4,"235,082.0",65.0,Finance/Rental/Leasing,16.8,1.8,86.0,847.7,0.5,2.8,-2.7,49.0,53.8,110.9,502.0,14.7,2.1,0.5,CAR-USA,"11,652.0","11,789.0","12,008.0","11,994.0","5,402.0","8,502.0"
ACMR,"ACM Research, Inc. Class A","6,141.1",88.9,1.6,1.5,901.3,0.0,14.0,94.1,-66.6,20.3,28.8,17.8,2.9,0.0,20260226,85.1,"2,276.0",0.6,"45,863.0",98.4,Industrial Machinery,5.1,3.2,22.9,94.2,1.6,2.5,-33.8,280.6,317.6,242.7,,100.0,1.0,0.5,ACMR-USA,901.3,782.1,557.7,388.8,156.6,31.2
TGTX,"TG Therapeutics, Inc.","6,140.2",40.1,3.7,1.1,616.3,0.6,20.3,447.2,-25.0,39.2,10.8,39.2,7.8,,20260226,48.0,"3,236.0",0.1,"57,614.0",,Pharmaceuticals: Major,19.0,1.7,25.3,44.7,3.7,8.0,-197.0,10.2,145.6,16.5,407.1,14.2,0.9,0.5,TGTX-USA,616.3,329.0,233.7,2.8,0.2,0.2
PATH,"UiPath, Inc. Class A","6,073.6",11.7,33.9,0.0,"1,591.4",1.1,4.1,264.8,352.2,4.0,24.3,68.9,4.3,0.0,20260311,13.5,"55,969.0",0.3,"819,344.0",67.4,Packaged Software,30.9,1.2,9.2,19.8,33.9,3.4,15.5,-10.6,-2.1,-84.1,,40.6,1.2,0.4,PATH-USA,"1,610.6","1,429.7","1,308.1","1,058.6",607.6,
CAG,"Conagra Brands, Inc.","6,018.7",12.6,17.9,0.8,"11,216.8",-0.0,15.3,-79.8,"1,302.6",92.7,9.3,9.2,0.9,16.0,20250710,14.7,"10,169.0",0.7,"256,970.0",39.1,Food: Major Diversified,9.4,-0.1,12.6,22.8,17.9,1.6,14.6,-39.8,-51.7,-58.3,-49.1,89.1,0.5,0.3,CAG-USA,"11,612.8","12,050.9","12,277.0","11,535.9","11,054.4","11,937.0"
SYM,"Symbotic, Inc. Class A","6,005.8",47.2,2.9,0.4,"2,390.2",0.0,0.4,-8.7,787.9,4.5,,,2.5,0.0,20251124,65.8,"5,148.0",0.1,"74,301.0",73.0,Industrial Machinery,20.7,2.9,27.3,87.9,2.9,2.1,6.0,60.1,19.8,372.1,,23.8,1.2,0.6,SYM-USA,"2,246.9","1,788.2","1,176.9",593.3,0.0,
NOVT,Novanta Inc,"5,945.1",166.9,0.5,-1.1,980.6,-0.0,18.2,53.8,48.4,23.0,81.1,23.7,4.5,0.0,20260224,171.5,"1,132.0",9.3,"7,253.0",53.1,Electronic Equipment/Instruments,12.1,1.6,98.3,171.9,0.5,4.4,88.6,32.8,3.3,22.3,943.4,78.5,0.6,0.3,NOVT-USA,980.6,949.2,881.7,860.9,590.6,373.6
CZR,"Caesars Entertainment, Inc.","5,943.8",29.2,8.7,0.3,"11,486.0",0.0,30.4,-502.0,520.0,731.2,,8.3,0.4,,20260217,31.9,"16,955.0",0.1,"324,707.0",,Casinos/Gaming,12.0,1.4,17.9,31.6,8.7,2.6,57.1,10.2,-18.1,-73.4,96.5,19.2,0.8,0.3,CZR-USA,"11,486.0","11,245.0","11,528.0","10,821.0","3,628.0",719.8
CROX,"Crocs, Inc.","5,887.2",118.5,1.2,2.6,"4,040.6",0.0,23.9,-81.2,659.2,124.8,,5.9,1.1,0.0,20260212,114.3,"5,678.0",1.9,"57,243.0",46.0,Apparel/Footwear,10.5,1.5,73.2,121.3,1.2,1.5,9.3,16.0,-23.0,17.3,"1,054.8",45.8,0.7,0.4,CROX-USA,"4,040.6","4,102.1","3,962.3","3,555.0","1,386.0","1,090.6"
PEGA,Pegasystems Inc.,"5,867.4",35.1,1.7,0.9,"1,745.8",0.0,17.8,393.4,490.7,9.6,28.0,34.2,6.3,0.0,20260210,58.5,"1,001.0",0.0,"9,399.0",60.7,Information Technology Services,13.3,1.1,32.0,68.1,1.7,6.1,21.8,-29.6,21.9,-38.8,160.4,98.8,0.6,0.4,PEGA-USA,"1,745.8","1,497.2","1,432.6","1,317.8","1,017.5",682.7
ZETA,Zeta Global Holdings Corp. Class A,"5,800.2",23.3,11.3,-0.5,"1,304.7",0.0,7.7,-31.5,185.1,27.1,,43.3,3.4,0.0,20260224,28.3,"33,090.0",0.2,"357,883.0",77.8,Packaged Software,14.3,1.3,12.1,26.0,11.3,3.4,23.7,76.7,45.8,,,39.2,1.1,0.6,ZETA-USA,"1,304.7","1,005.8",728.7,591.0,368.1,
LW,"Lamb Weston Holdings, Inc.","5,790.8",41.9,1.1,1.0,"6,488.5",0.0,17.7,361.6,230.1,223.2,20.2,9.1,1.1,36.0,20250723,44.7,"1,003.0",7.4,"57,044.0",35.6,Food: Specialty/Candy,5.0,1.0,37.6,67.1,1.1,1.8,49.5,-22.4,-49.3,-44.9,,19.9,0.7,0.3,LW-USA,"6,451.3","6,467.6","5,350.6","4,098.9","3,792.4","2,925.0"
COMP.EQ,Compass Inc Class A,"5,762.9",7.6,30.5,3.5,"6,961.6",0.0,1.2,-58.5,203.3,60.9,,68.1,0.9,0.0,20260226,13.2,"7,621.0",1.5,"109,594.0",,Real Estate Development,5.9,1.9,5.9,14.0,30.5,0.9,30.6,25.6,105.1,-44.9,,36.6,1.6,0.5,COMP.EQ-USA,"6,961.6","5,629.1","4,885.0","6,018.0","3,720.8",
ONDS,Ondas Inc.,"5,755.8",11.6,95.1,3.1,50.7,0.0,-90.8,-132.0,-40.8,5.8,,,42.7,0.0,20260323,20.1,"285,856.0",0.3,"1,825,654.0",104.7,Telecommunications Equipment,32.4,4.5,1.4,15.3,95.1,31.7,-39.4,717.6,"1,599.9",23.5,,22.3,1.7,0.9,ONDS-USA,50.7,7.2,15.7,2.1,2.2,0.0
M,"Macy's, Inc.","5,749.5",21.8,14.2,5.6,"22,651.3",0.2,7.9,588.0,"1,057.0",111.6,8.6,3.8,0.2,0.0,20260318,19.3,"21,993.0",0.6,"162,434.0",42.6,Department Stores,12.7,1.8,10.5,24.4,14.2,0.4,9.3,98.5,26.9,43.0,-0.3,20.4,0.7,0.4,M-USA,"22,621.0","23,006.0","23,866.0","25,449.0","18,097.0","27,079.0"
GXO,GXO Logistics Inc,"5,650.1",49.1,0.9,1.1,"13,178.0",0.0,6.7,32.0,110.0,196.2,191.3,9.5,0.5,0.0,20260210,70.7,"2,920.0",22.5,"66,649.0",43.0,Air Freight/Couriers,4.8,1.5,41.1,66.9,0.9,0.8,101.4,19.2,-2.8,,,72.7,0.5,0.3,GXO-USA,"13,178.0","11,709.0","9,778.0","8,993.0","6,195.0",
S,"SentinelOne, Inc. Class A","5,587.7",16.3,9.9,1.4,986.1,-0.1,-25.7,-437.6,51.9,0.6,,,4.6,0.0,20260312,19.3,"8,395.0",0.3,"291,604.0",61.8,Packaged Software,7.2,1.2,11.8,21.4,9.9,4.0,76.7,-10.2,-5.3,,,45.7,0.9,0.4,S-USA,"1,001.3",821.5,621.2,422.2,93.1,
GLXY,Galaxy Digital Inc. Class A,"5,432.7",28.5,7.0,-0.3,"61,355.7",0.0,1.0,-84.9,"-1,449.0",273.0,,5.4,0.1,0.0,20260203,41.6,"34,405.0",0.3,"320,374.0",83.1,Investment Banks/Brokers,12.6,3.8,16.4,45.9,7.0,0.1,-2.3,48.9,163.4,58.3,"1,582.3",24.5,1.2,0.8,GLXY-USA,"61,355.7","43,757.8",0.0,0.0,0.0,0.0
LUNR,"Intuitive Machines, Inc. Class A","5,428.1",33.8,16.5,-0.6,210.1,0.0,-20.5,-83.3,-56.0,,,,8.9,0.0,20260319,41.1,"60,924.0",0.8,"367,550.0",129.6,Aerospace & Defense,24.0,4.2,7.8,46.8,16.5,12.5,-46.8,206.7,584.8,,,94.0,1.4,0.6,LUNR-USA,210.1,228.0,79.6,85.9,44.3,
BXSL,Blackstone Secured Lending Fund,"5,411.5",23.3,1.8,2.3,"1,266.7",0.0,75.8,563.5,581.6,129.4,10.7,14.4,4.8,4.0,20260225,25.1,"3,654.0",15.8,"43,602.0",,Investment Trusts/Mutual Funds,6.7,0.4,22.5,32.8,1.8,10.9,23.8,-17.4,-8.7,,,70.7,0.4,0.2,BXSL-USA,"1,266.7","1,316.7","1,137.3",887.7,385.3,
QS,QuantumScape Corporation Class A,"5,388.7",8.8,20.5,3.7,0.0,"-100,000.0",,-435.1,-278.8,6.1,,,,0.0,20260211,7.0,"44,218.0",0.1,"690,848.0",92.7,Electrical Products,19.4,3.2,3.9,19.1,20.5,,-18.3,114.2,51.6,-69.2,,38.9,1.4,0.7,QS-USA,0.0,0.0,0.0,0.0,0.0,
LYFT,"Lyft, Inc. Class A","5,349.7",14.1,10.4,0.2,"6,316.3",0.0,-0.5,"2,844.0","1,115.6",40.2,2.8,,1.3,0.0,20260210,18.8,"20,084.0",0.5,"755,422.0",49.9,Other Transportation,23.7,2.7,12.5,25.5,10.4,1.2,6.8,-8.2,-10.8,-75.0,,30.1,0.9,0.5,LYFT-USA,"6,316.3","5,786.0","4,403.6","4,095.1","2,364.7",
MARA,"MARA Holdings, Inc.","5,322.5",14.0,32.0,-0.6,907.1,1.3,-5.2,"-1,311.5",-312.3,105.0,,,3.5,0.0,20260226,17.7,"110,400.0",0.3,"1,823,297.0",88.7,Data Processing Services,26.7,5.4,6.7,23.5,32.0,6.9,-20.1,-8.9,-28.7,-41.3,-68.5,39.8,1.3,0.6,MARA-USA,907.1,656.4,387.5,117.8,4.4,19.0
GTLB,"Gitlab, Inc. Class A","5,218.8",30.9,17.6,-0.3,938.9,0.4,-6.0,-51.5,222.0,0.0,,,6.1,0.0,20260303,33.5,"53,578.0",0.8,"332,052.0",75.3,Packaged Software,15.1,2.2,18.7,52.4,17.6,4.8,20.8,-33.7,-34.3,,,44.0,1.2,0.5,GTLB-USA,955.2,759.2,579.9,424.3,152.2,
IRDM,Iridium Communications Inc.,"5,177.5",49.0,2.6,6.3,871.7,-0.2,51.2,114.4,299.8,387.1,16.4,7.9,2.2,0.0,20260212,38.9,"2,114.0",0.2,"41,113.0",79.1,Specialty Telecommunications,6.2,0.8,15.6,53.8,2.6,4.1,11.9,92.6,79.4,40.9,525.1,92.4,0.8,0.4,IRDM-USA,871.7,830.7,790.7,721.0,583.4,411.4
PLUG,Plug Power Inc.,"5,147.8",3.7,73.4,-2.4,709.9,0.0,-89.4,"-1,631.6",-661.5,102.0,,,3.2,0.0,20260302,3.6,"68,799.0",0.2,"1,044,937.0",100.4,Electronic Production Equipment,25.6,2.8,0.9,4.6,73.4,3.8,-4.1,305.1,7.0,-87.7,93.2,29.9,1.5,0.9,PLUG-USA,709.9,628.8,891.3,701.4,306.5,103.3
RITM,Rithm Capital Corp.,"5,035.9",9.0,5.0,1.7,"5,685.9",0.0,46.4,681.4,-762.6,451.6,10.5,16.9,1.0,0.0,20260203,13.6,"1,361.0",4.3,"143,661.0",,Real Estate Investment Trusts,5.2,0.8,8.4,12.7,5.0,7.9,-58.8,-12.0,-3.8,37.8,83.8,74.3,0.4,0.2,RITM-USA,"5,685.9","4,535.6","3,757.0","1,668.8","1,454.8",674.1
PBF,"PBF Energy, Inc. Class A","5,034.0",42.6,2.6,0.5,"29,332.3",0.0,-0.9,-158.6,-780.3,54.8,,,0.1,0.0,20260212,43.8,"1,939.0",20.3,"56,378.0",68.9,Oil Refining/Marketing,13.6,0.2,17.5,52.2,2.6,0.2,-7.2,125.2,1.0,167.2,107.8,55.1,0.8,0.6,PBF-USA,"29,332.3","33,115.3","38,324.8","46,830.3","15,115.9","13,123.9"
CRSP,CRISPR Therapeutics AG,"5,023.1",52.1,1.3,9.4,3.5,0.0,"-15,636.4",-581.6,-345.9,10.8,,,"1,343.5",0.0,20260212,80.6,"2,643.0",0.2,"71,784.0",60.0,Biotechnology,30.5,2.8,37.0,78.5,1.3,837.3,-8.5,36.9,-8.9,-52.6,,38.9,0.8,0.5,CRSP-USA,3.5,37.3,371.2,1.2,0.7,0.2
IEP,Icahn Enterprises L.P.,"5,013.5",7.5,0.5,0.7,"9,907.0",0.0,10.8,-293.0,-654.0,310.9,,8.9,0.4,0.0,20260225,12.0,"1,133.0",1.4,"125,176.0",,Oil Refining/Marketing,17.5,1.1,7.1,9.8,0.5,1.0,-15.3,12.4,-28.4,-63.8,-32.1,26.1,0.7,0.3,IEP-USA,"9,907.0","10,170.0","11,924.0","14,417.0","6,666.0","15,149.0"
NTSK,"Netskope, Inc. Class A","5,008.0",12.4,14.1,-19.1,693.0,0.7,-84.2,-686.1,15.2,430.5,,,8.3,0.0,20260311,17.3,"9,470.0",0.2,"36,173.0",123.1,Packaged Software,5.4,3.3,7.7,28.0,14.1,7.8,363.8,,,,,85.7,1.1,0.7,NTSK-USA,709.0,538.3,406.9,,,
DUOL,"Duolingo, Inc. Class A","5,004.1",107.4,1.9,1.6,"1,037.6",0.0,15.0,414.1,369.7,7.5,20.5,47.1,8.2,0.0,20260226,104.2,"3,146.0",0.4,"122,633.0",64.5,Packaged Software,19.5,1.6,87.9,540.3,1.9,7.2,20.1,-79.1,-46.4,,,24.2,1.1,0.6,DUOL-USA,"1,037.6",748.0,531.1,369.5,161.7,
ACHR,Archer Aviation Inc Class A,"4,960.2",6.5,51.7,-2.3,0.3,0.0,"-236,200.0",-618.2,-511.7,5.5,,,"15,649.3",0.0,20260302,11.4,"33,627.0",0.3,"850,090.0",78.7,Aerospace & Defense,19.9,4.2,4.8,14.6,51.7,"9,482.3",-5.6,-32.8,97.9,-34.2,,33.1,1.2,0.6,ACHR-USA,0.3,0.0,0.0,0.0,0.0,
LQDA,Liquidia Corporation,"4,952.4",55.7,1.4,12.3,158.3,0.0,-31.5,-68.9,-40.0,442.3,,,18.7,4.0,20260305,65.1,"3,788.0",0.6,"157,715.0",100.3,Pharmaceuticals: Major,14.1,1.0,11.9,63.5,1.4,18.8,-74.3,236.9,284.1,"1,762.5",,24.3,1.7,0.7,LQDA-USA,158.3,14.0,17.5,15.9,0.7,
ACLS,"Axcelis Technologies, Inc.","4,892.5",159.2,0.5,1.7,839.0,0.3,16.3,120.2,107.0,6.9,21.2,16.2,3.0,0.0,20260217,161.0,"1,087.0",0.0,"8,722.0",73.9,Industrial Machinery,8.7,2.1,58.5,171.6,0.5,2.7,20.9,168.6,42.7,297.3,"1,336.7",100.0,0.7,0.5,ACLS-USA,839.0,"1,017.9","1,130.6",920.0,474.6,301.5
CSTM,Constellium SE Class A,"4,882.3",35.9,2.2,0.8,"8,449.0",0.0,9.5,273.0,159.0,216.7,9.8,5.6,0.3,8.0,20260218,37.6,"1,348.0",0.1,"30,003.0",60.4,Aluminum,4.9,1.8,12.5,37.0,2.2,0.5,29.2,182.8,63.1,98.8,648.6,61.5,0.7,0.5,CSTM-USA,"8,449.0","7,335.0","7,826.0","8,542.3","5,573.3","5,714.3"
OLLI,Ollie's Bargain Outlet Holdings Inc,"4,820.5",79.7,3.3,-6.6,"2,611.8",-0.5,14.2,234.9,194.7,36.4,28.3,17.2,2.6,0.0,20260312,128.1,"2,417.0",3.9,"22,706.0",45.9,Department Stores,7.5,0.5,73.3,141.7,3.3,2.7,37.0,-27.4,-4.6,-7.9,212.5,53.9,0.6,0.4,OLLI-USA,"2,649.2","2,271.7","2,102.7","1,827.0","1,808.8",762.4
BTDR,Bitdeer Technologies Group Class A,"4,795.7",19.7,14.7,-0.4,620.3,0.0,-3.0,65.6,"-1,996.2",126.7,35.0,,4.2,,20260212,21.5,"176,440.0",0.0,"918,069.0",132.5,Data Processing Services,41.9,5.4,6.9,27.8,14.7,5.7,-1.8,52.7,210.9,,,100.0,1.3,0.8,BTDR-USA,620.3,349.8,368.6,0.0,,
SR,Spire Inc.,"4,794.4",81.1,0.5,0.0,"2,494.6",0.0,33.1,265.1,-344.4,155.8,18.6,12.4,1.9,4.0,20251114,100.1,"1,083.0",0.0,"5,190.0",,Gas Distributors,3.4,0.3,71.2,95.3,0.5,4.1,-29.8,12.2,44.2,37.7,80.9,61.6,0.5,0.2,SR-USA,"2,476.4","2,593.0","2,666.3","2,198.5","1,855.4","1,985.6"
OPEN,Opendoor Technologies Inc,"4,698.3",4.9,44.6,1.6,"4,371.0",0.0,-5.2,"-1,300.0","1,037.0",131.3,,,1.0,4.0,20260219,4.8,"166,273.0",0.2,"1,534,608.0",95.3,Real Estate Development,15.9,4.5,0.5,10.9,44.6,1.0,4.3,724.4,123.4,-70.1,,10.8,2.7,0.8,OPEN-USA,"4,371.0","5,153.0","6,946.0","15,567.0","2,583.0",
KVYO,"Klaviyo, Inc. Class A","4,695.7",15.7,5.0,0.6,"1,234.0",0.0,-3.6,-31.8,189.5,10.1,,,7.7,0.0,20260210,29.2,"3,295.0",0.1,"68,567.0",73.1,Packaged Software,25.4,0.6,13.5,36.8,5.0,6.9,44.8,-53.8,-29.8,,,88.6,0.8,0.5,KVYO-USA,"1,234.0",937.5,698.1,472.7,,
ALK,"Alaska Air Group, Inc.","4,665.5",41.9,3.6,2.0,"14,239.0",0.0,9.5,100.0,-339.0,167.4,60.3,7.0,0.4,0.0,20260122,57.5,"5,109.0",0.3,"141,515.0",68.1,Airlines,11.1,1.8,33.0,65.9,3.6,0.8,-31.8,-17.5,-0.1,-36.0,-31.0,94.1,0.7,0.4,ALK-USA,"14,239.0","11,735.0","10,426.0","9,646.0","3,566.0","5,598.0"
LAZ,Lazard Inc,"4,634.4",47.1,0.9,3.1,"3,204.8",0.0,14.0,230.9,505.2,248.8,20.5,12.2,1.6,0.0,20260129,52.6,"5,892.0",1.0,"23,879.0",53.9,Investment Banks/Brokers,5.1,1.7,38.7,58.8,0.9,1.9,11.8,12.1,27.7,26.5,131.8,94.6,0.5,0.3,LAZ-USA,"3,204.8","3,147.5","2,558.7","2,947.9","2,705.0","2,385.1"
MIR,"Mirion Technologies, Inc. Class A","4,569.5",18.2,4.7,-0.1,925.4,0.0,22.1,28.8,106.9,66.1,212.3,33.9,6.6,0.0,20260210,27.9,"5,423.0",0.5,"75,510.0",54.6,Aerospace & Defense,12.8,1.4,16.4,30.3,4.7,7.5,65.3,-6.0,75.9,79.9,,67.1,0.7,0.4,MIR-USA,925.4,860.8,800.9,717.8,0.0,
PTEN,"Patterson-UTI Energy, Inc.","4,559.2",12.0,8.5,2.2,"4,826.6",0.3,19.0,-93.6,372.2,39.8,,3.5,0.5,0.0,20260204,13.0,"17,687.0",0.9,"122,769.0",51.8,Contract Drilling,4.0,0.4,5.1,13.1,8.5,0.7,8.6,118.6,26.5,37.8,-19.2,8.8,1.2,0.5,PTEN-USA,"4,826.6","5,377.9","4,146.5","2,647.6","1,124.2","1,891.3"
HNGE,"Hinge Health, Inc. Class A","4,539.1",58.7,1.0,7.4,587.9,-0.0,-91.2,-424.1,165.4,2.1,,,6.3,0.0,20260210,70.7,"3,581.0",0.0,"23,735.0",,Packaged Software,25.8,2.0,30.1,62.2,1.0,6.0,21.3,45.4,,,,7.7,1.0,0.6,HNGE-USA,587.9,390.4,292.7,,,
CLSK,"Cleanspark, Inc.","4,518.9",17.6,22.7,-4.7,785.2,0.2,28.7,-261.0,-605.7,129.4,13.0,18.3,6.0,0.0,20251125,20.5,"39,802.0",0.4,"897,913.0",96.2,Data Processing Services,34.2,5.4,8.0,23.6,22.7,5.8,-7.3,91.2,12.5,6.4,-43.2,45.0,1.4,0.7,CLSK-USA,766.3,379.0,168.4,131.5,10.0,0.0
PVH,PVH Corp.,"4,515.3",98.0,3.1,-20.2,"8,905.7",-0.4,10.7,130.5,538.4,88.9,119.6,4.6,0.3,0.0,20260331,96.5,"2,535.0",0.5,"37,068.0",60.3,Apparel/Footwear,8.8,2.1,59.6,100.7,3.1,0.7,12.3,19.0,-19.7,-10.6,2.7,86.4,0.5,0.4,PVH-USA,"8,950.2","8,652.9","9,217.7","9,024.2","7,132.6","8,020.3"
SEDG,"SolarEdge Technologies, Inc.","4,501.8",74.0,2.6,-1.2,"1,184.4",0.0,-18.6,-405.4,80.8,94.6,,,1.4,0.0,20260218,41.1,"6,205.0",1.0,"220,200.0",107.3,Electrical Products,17.6,1.2,13.7,81.3,2.6,1.3,18.9,308.7,54.2,-69.0,252.0,68.4,1.3,0.8,SEDG-USA,"1,184.4",901.5,"2,976.5","3,110.3","1,459.3",325.1
XNDU,Xanadu Quantum Technologies Limited Class B,"4,418.0",14.8,5.3,-2.3,0.0,0.0,,3.6,-2.0,0.0,90.1,,,,20260206,44.0,"3,802.0",0.5,"41,494.0",,Computer Processing Hardware,6.5,15.1,7.0,42.4,5.3,,-162.3,49.0,,,,0.0,3.8,1.5,XNDU-USA,0.0,,,,,
MNDY,monday.com Ltd.,"4,397.3",86.0,1.6,1.6,"1,232.0",0.0,1.0,118.7,309.9,13.5,66.0,511.6,6.4,,20260209,108.1,"1,297.0",0.4,"58,695.0",76.9,Packaged Software,19.0,1.9,57.5,317.0,1.6,5.1,20.4,-72.0,-60.2,,,87.3,0.9,0.5,MNDY-USA,"1,232.0",972.0,729.7,519.0,161.1,
CAI,"Caris Life Sciences, Inc.","4,375.9",15.5,2.8,11.6,812.0,-0.1,8.3,-68.1,59.2,74.1,,106.3,9.4,4.0,20260226,27.8,"1,031.0",1.0,"8,709.0",,Biotechnology,9.6,0.8,14.2,42.5,2.8,8.9,122.5,,,,,58.3,0.9,0.7,CAI-USA,812.0,412.3,306.1,,,
CELC,Celcuity Inc.,"4,337.8",89.0,5.5,4.0,0.0,-2.9,,-177.0,-153.5,320.1,,,,0.0,20260325,160.6,"2,737.0",0.7,"47,195.0",71.5,Medical Specialties,25.9,1.0,11.3,151.0,5.5,,-29.6,645.0,494.2,249.8,,4.3,2.4,0.6,CELC-USA,0.0,0.0,0.0,0.0,0.0,0.0
SEI,"Solaris Energy Infrastructure, Inc. Class A","4,333.5",74.2,1.5,2.8,622.2,1.4,35.7,28.9,-437.7,191.2,69.6,14.7,3.7,4.0,20260224,87.3,"1,018.0",0.2,"36,891.0",86.2,Oilfield Services/Equipment,31.1,1.9,24.6,81.2,1.5,5.2,-7.5,167.6,791.8,714.7,,56.4,1.1,0.7,SEI-USA,622.2,313.1,292.9,320.0,103.0,14.2
LASR,"nLIGHT, Inc.","4,309.1",76.4,1.5,-2.0,261.3,0.0,-3.8,-23.5,12.3,16.0,,,7.2,0.0,20260226,86.4,"1,148.0",0.6,"34,964.0",104.6,Semiconductors,5.2,2.9,16.3,87.0,1.5,6.8,144.5,366.9,503.9,171.3,,65.4,1.3,0.6,LASR-USA,261.3,198.5,209.9,242.1,222.8,
SMR,NuScale Power Corporation Class A,"4,246.7",12.3,53.2,-2.2,31.5,0.0,"-2,186.8",-355.8,-460.1,0.0,,,73.7,0.0,20260226,15.6,"119,681.0",0.2,"673,049.0",110.7,Electrical Products,19.1,3.7,8.9,57.4,53.2,31.9,-2.2,-61.4,60.8,23.3,,70.8,1.3,0.8,SMR-USA,31.5,37.0,22.8,11.8,0.0,
BLSH,Bullish,"4,223.5",28.1,1.6,5.6,"244,811.4",0.0,-0.1,-764.7,-22.0,18.1,,,0.0,0.0,20260205,48.0,"4,187.0",0.9,"49,197.0",74.6,Packaged Software,34.3,-0.1,24.8,118.0,1.6,0.0,-266.3,,,,,20.1,1.1,0.7,BLSH-USA,"244,811.4","250,201.3","116,492.2","72,890.2",,
BETA,"BETA Technologies, Inc. Class A","4,204.4",18.2,2.8,-0.5,35.6,0.0,-984.5,-745.9,-313.2,11.2,,,181.6,4.0,20260309,31.5,"2,331.0",0.2,"17,488.0",92.0,Aerospace & Defense,5.1,2.2,13.4,39.5,2.8,139.1,-15.8,,,,,70.1,1.0,0.7,BETA-USA,35.6,15.1,15.4,,,
RELY,"Remitly Global, Inc.","4,154.4",19.7,4.1,0.4,"1,635.1",0.0,6.5,67.9,283.3,22.1,44.2,24.5,1.8,0.0,20260218,28.3,"1,586.0",0.3,"31,228.0",47.9,Miscellaneous Commercial Services,7.7,0.1,12.1,24.9,4.1,1.6,9.4,-5.9,52.1,,,32.3,0.8,0.4,RELY-USA,"1,635.1","1,264.0",944.3,653.6,257.0,
THO,"Thor Industries, Inc.","4,152.1",79.8,1.6,-6.2,"9,897.9",-0.2,6.0,294.3,454.9,23.3,18.8,9.2,0.5,,20250924,98.3,"1,841.0",0.5,"8,003.0",45.9,Recreational Products,8.3,2.1,69.7,122.8,1.6,0.6,11.7,-1.1,-15.6,-24.7,50.7,67.5,0.5,0.4,THO-USA,"9,580.0","10,044.4","11,121.2","16,312.5","8,168.3","4,006.8"
UCTT,"Ultra Clean Holdings, Inc.","4,148.9",92.6,1.1,1.2,"2,054.0",0.0,5.8,-181.2,14.7,91.9,,11.8,0.6,0.0,20260223,104.4,"1,265.0",5.5,"11,685.0",,Industrial Machinery,6.6,2.3,19.5,93.8,1.1,0.8,108.5,349.5,100.3,66.2,"1,460.7",78.0,0.9,0.6,UCTT-USA,"2,054.0","2,097.6","1,734.5","2,374.3","1,398.6",469.1
SRAD,Sportradar Group AG Class A,"4,143.2",13.5,1.9,5.7,"1,455.8",-0.3,38.5,113.2,449.3,6.4,63.1,12.9,5.2,60.0,20260303,21.3,"2,633.0",0.4,"94,963.0",60.5,Packaged Software,4.0,1.3,11.7,32.2,1.9,5.0,16.1,-43.0,32.9,,,74.0,0.7,0.4,SRAD-USA,"1,455.8","1,197.0",948.8,767.4,461.6,
ERAS,"Erasca, Inc.","4,098.8",13.2,4.6,0.7,0.0,,,-124.5,-95.6,14.5,,,,0.0,20260312,20.3,"1,129.0",0.1,"100,056.0",,Pharmaceuticals: Major,16.8,-0.4,1.2,24.3,4.6,,-8.6,812.1,410.9,,,0.6,5.0,0.9,ERAS-USA,0.0,0.0,0.0,0.0,0.0,
TXG,10x Genomics Inc Class A,"4,082.9",32.2,3.4,4.2,642.8,-0.0,-8.8,-43.5,130.1,10.6,,,3.2,0.0,20260212,25.8,"1,024.0",0.4,"10,634.0",74.9,Biotechnology,19.3,2.3,8.9,32.3,3.4,2.5,12.3,253.0,44.9,-81.4,,31.5,1.2,0.7,TXG-USA,642.8,610.8,618.7,516.4,298.8,
SLM,SLM Corp,"4,077.2",21.6,2.0,3.1,"3,132.6",0.0,53.8,744.8,-404.2,239.1,7.8,4.4,1.8,0.0,20260122,28.8,"2,121.0",0.0,"7,246.0",37.1,Finance/Rental/Leasing,12.3,1.0,17.8,35.0,2.0,2.4,-18.3,-32.6,6.0,19.6,251.3,43.0,0.6,0.3,SLM-USA,"3,132.6","3,028.5","2,887.2","2,369.6","2,286.4","1,020.9"
